group,event_id,feature,row_count,count,missing_count,missing_rate,mean,median,std,min,p01,p05,p25,p75,p95,p99,max,abnormal_note
overall_TP_v6,mixed,cumulative_rainfall_mm,4994,4994,0,0.0,534.6807277125503,530.7705815788925,80.92785360042701,89.68288890253955,403.18338734506807,433.53305687659883,486.6406661128005,563.4630444429788,715.6950963221744,766.1227428228729,777.4238686766979,ok
overall_TP_v6,mixed,elevation,4994,4994,0,0.0,26.17586949208664,21.22880458831787,15.555759047285243,7.105833530426025,8.893230714797973,10.494024515151978,15.081108093261719,33.03996467590332,57.80099391937254,77.9694784545898,158.48226928710938,ok
overall_TP_v6,mixed,slope,4994,4994,0,0.0,2.2650833064689935,1.571173659421115,2.254331306837699,0.00324927606978645,0.044603823387138246,0.12860087858002625,0.5548743525847054,3.2058891615881517,6.763301869127956,10.252578303305032,22.606261204883694,ok
overall_TP_v6,mixed,relative_elev,4994,4994,0,0.0,-3.9734692984159445,-3.0186865979974673,6.158901339575994,-40.59627791475634,-22.715688064275714,-15.319634742579206,-6.799713652981167,-0.591355309998689,4.680708730319298,11.09751732187823,23.968618219548986,ok
overall_TP_v6,mixed,distance_to_stream,4994,4994,0,0.0,810.1060897973517,759.5510594058967,532.8895144738469,0.0,13.900342491754692,81.10757838520252,376.7176069224477,1148.3107943914852,1828.872648605046,2236.366358341825,2730.044925729848,ok
overall_TP_v6,mixed,flood_overlap_ratio,4994,4994,0,0.0,0.15755839691819565,0.05838340635238866,0.21439784000812162,1.4067283642903356e-08,0.00010533379104983877,0.002106370468755483,0.021593095496820224,0.21326517651111682,0.6440469379513902,0.9829905924770728,1.0,ok
overall_TP_v6,mixed,flood_overlap_area,4994,4994,0,0.0,1276.2230150373846,472.90559145434815,1736.6225040657853,0.00011394499750751718,0.853203707503694,17.06160079691941,174.90407352424384,1727.4479297400462,5216.78019740626,7962.223799064289,8100.0,ok
overall_FN_v6,mixed,rainfall_total,4784,4784,0,0.0,267.3764433309886,286.8305602738249,191.47763746270704,0.10712532620523445,6.176228558669896,47.651646327083945,64.86273003172116,398.72201755487436,587.3316562398858,743.0004997564934,775.3186024758787,ok
overall_FN_v6,mixed,rainfall_3h,4784,4784,0,0.0,87.40890009727038,67.7869686336987,71.41770320344166,0.10712532620523445,5.386538646017994,23.41601527558114,29.516974084676683,98.87487094773391,227.41553790132448,321.5814455736294,342.537207481532,ok
overall_FN_v6,mixed,rainfall_6h,4784,4784,0,0.0,111.35931371722218,86.06586346880096,90.03260545919053,0.10712532620523445,5.386538646017994,28.994444372592163,38.95607756513863,139.22609771601861,285.2144392820912,397.34170383985077,421.1879819901869,ok
